target,revolving_utilization,age,delinquency_30_59,debt_ratio,monthly_income,num_credit_lines,delinquency_90,real_estate_loans,delinquency_60_89,dependents,monthly_income_log,delinquency_total,income_per_dependent,loan_per_age,debt_per_income,utilization_income_ratio
1,0.605578213,41,3,0.352132701,3917.0,11,1,2,0,3.0,8.273336598504486,4,979.25,0.2619047619047619,0.03797259996545241,0.0653031631675768
0,0.001810881,38,1,0.447856686,3125.0,4,0,1,0,0.0,8.047509510981422,1,3125.0,0.10256410256410256,0.04950054879261675,0.0002001524284447606
0,0.757706395,46,0,0.706345998,4947.0,10,0,3,0,0.0,8.506738733512378,0,4947.0,0.2127659574468085,0.07429950667625343,0.07970203202587185
0,0.059427733,68,0,0.096063789,7900.0,14,0,1,0,0.0,8.974744612722734,0,7900.0,0.2028985507246377,0.009630701609890957,0.005957820005155845
0,0.505812705,58,0,0.835521996,3045.0,5,0,1,0,0.0,8.021584533455107,0,3045.0,0.0847457627118644,0.09261366369750236,0.05606694734436886
0,0.12895968,47,0,0.497960163,4166.0,6,0,2,0,2.0,8.334951631422454,0,1388.6666666666667,0.125,0.0533436254049579,0.013814713250994017
0,0.626698622,62,0,0.419637194,7882.0,10,0,0,0,0.0,8.972463821059907,0,7882.0,0.15873015873015872,0.04207959051341031,0.06284290755475434
0,0.215326947,37,0,0.184195347,5200.0,3,0,0,0,2.0,8.556606193773073,0,1733.3333333333333,0.07894736842105263,0.019274138042856537,0.02253173800761022
0,0.129929864,49,0,1.4840740076249999,5400.0,11,0,2,0,0.0,8.594339400592892,0,5400.0,0.22,0.1546822501957029,0.013542346020401452
0,0.141760915,38,0,0.352132701,3200.0,6,0,1,0,1.0,8.071218539969863,0,1600.0,0.15384615384615385,0.03881867683469677,0.015627549306123426
1,0.414402174,63,1,0.003598561,2500.0,1,0,0,0,2.0,7.824445930877619,1,833.3333333333334,0.015625,0.0004077945548295871,0.046960701810179986
0,0.015076933,51,0,0.277197837,7950.0,12,0,2,0,0.0,8.981052985901483,0,7950.0,0.23076923076923078,0.027772404113228306,0.0015105553513538692
0,0.598081175,47,0,0.211452385,6478.0,11,0,0,0,2.0,8.776321456449958,0,2159.3333333333335,0.22916666666666666,0.021629033572795792,0.06117650464586699
0,0.126057828,64,0,0.580888081,3850.0,7,0,1,0,0.0,8.25608813381491,0,3850.0,0.1076923076923077,0.06275740600155523,0.013618909649258612
0,0.607239276,54,0,0.458199799,10920.0,8,0,1,0,1.0,9.298442820197728,0,5460.0,0.14545454545454545,0.044492143812398494,0.05896418386758991
0,0.0,43,0,0.182690462,5210.0,7,0,2,0,0.0,8.558527054909215,0,5210.0,0.1590909090909091,0.019112825747160597,0.0
0,0.056540489,75,0,1.4840740076249999,5400.0,5,0,1,0,0.0,8.594339400592892,0,5400.0,0.06578947368421052,0.1546822501957029,0.005893109117706011
0,0.173973217,52,0,0.02989701,10000.0,9,0,0,0,0.0,9.210440366976517,0,10000.0,0.16981132075471697,0.0029280823280350846,0.01703875746267312
0,0.990614735,60,1,0.150217621,8500.0,6,0,0,0,1.0,9.04793908261736,1,4250.0,0.09836065573770492,0.014950092726962495,0.09858884760893251
1,0.804884832,37,2,0.322413104,5005.0,23,0,0,0,2.0,8.518392471991719,2,1668.3333333333333,0.6052631578947368,0.03387264235517862,0.0845610048512297
0,0.999844672,52,1,0.803850446,3583.0,7,0,1,0,3.0,8.18423477409482,1,895.75,0.1320754716981132,0.08752503238128795,0.10886532156387985
0,0.111401598,48,0,0.360209359,12672.5,18,0,3,0,2.0,9.447268478261009,0,4224.166666666667,0.3673469387755102,0.03447880752270648,0.010663227257134993
0,0.005600301,78,0,0.005623243,3200.0,11,0,0,0,0.0,8.071218539969863,0,3200.0,0.13924050632911392,0.000619899407695086,0.0006173703097686153
0,0.042860155,81,0,0.192209451,6263.0,4,0,1,0,1.0,8.74257423767064,0,3131.5,0.04878048780487805,0.019728815640614048,0.004399263885952946
0,0.207283701,76,0,0.269273743,2684.0,4,0,1,0,0.0,7.895436006942965,0,2684.0,0.05194805194805195,0.03027099995883614,0.023302253069800428
0,0.004194401,57,0,0.196938353,4833.0,5,0,1,0,1.0,8.483429561263428,0,2416.5,0.08620689655172414,0.020766575185460958,0.00044228735742739067
0,0.271052296,48,0,0.479380155,4000.0,7,0,1,0,1.0,8.294299608857235,0,2000.0,0.14285714285714285,0.05157786763654172,0.029163283669238933
0,0.005919336,60,0,0.482703459,5000.0,8,0,2,0,0.0,8.517393171418904,0,5000.0,0.13114754098360656,0.050718032795952675,0.0006219492978157078
0,0.157708506,40,0,0.325109342,8916.0,8,0,2,0,5.0,9.095714846134879,0,1486.0,0.1951219512195122,0.032202706490315286,0.015621331268124945
0,0.04385176,48,0,0.31755153,8004.0,6,0,1,0,2.0,8.987821625430815,0,2668.0,0.12244897959183673,0.031793872769158786,0.004390522943295805
0,0.049565014,79,0,1.4840740076249999,5400.0,7,0,0,0,0.0,8.594339400592892,0,5400.0,0.0875,0.1546822501957029,0.005166068442079199
0,0.115427349,89,0,0.159193876,6400.0,8,0,1,0,0.0,8.764209507142004,0,6400.0,0.08888888888888889,0.01630381608296689,0.011821474018513325
0,0.859771218,29,0,0.286812764,2600.0,4,0,0,0,2.0,7.8636512654486515,0,866.6666666666666,0.13333333333333333,0.03235830871618598,0.09699966664431725
0,0.05520939,31,1,0.390502968,3200.0,6,0,1,0,1.0,8.071218539969863,1,1600.0,0.1875,0.04304856798227875,0.006086215402785723
0,0.013336639,52,0,1.4840740076249999,5400.0,6,0,0,0,0.0,8.594339400592892,0,5400.0,0.11320754716981132,0.1546822501957029,0.001390052867962525
0,0.0,27,0,0.003683241,3800.0,1,0,0,0,0.0,8.24301946898925,0,3800.0,0.03571428571428571,0.00039848893668973013,0.0
1,0.942649683,61,0,0.338591424,4500.0,13,4,0,0,0.0,8.412054873292933,4,4500.0,0.20967741935483872,0.03597422970416016,0.10015344105938064
0,0.0,89,0,0.0,5000.0,9,0,0,0,0.0,8.517393171418904,0,5000.0,0.1,0.0,0.0
0,0.030407262,81,0,0.461512829,3000.0,19,0,1,0,0.0,8.006700845440367,0,3000.0,0.23170731707317074,0.05124105229204325,0.0033760710521870663
0,0.9999999,23,0,0.024561404,3419.0,2,0,0,0,0.0,8.13739583005665,0,3419.0,0.08333333333333333,0.00268800919395518,0.10944036119247338
0,0.616248239,68,0,0.628865979,3200.0,11,0,1,0,0.0,8.071218539969863,0,3200.0,0.15942028985507245,0.06932541380511038,0.06793444963150976
0,0.743741423,61,0,0.825603999,3600.0,12,0,2,0,0.0,8.188966863648876,0,3600.0,0.1935483870967742,0.0898473148560423,0.08093852486749151
0,0.211368395,46,0,0.235927298,11333.0,7,0,1,0,1.0,9.335562336729565,0,5666.5,0.14893617021276595,0.02282675004160958,0.020450594569862788
0,0.03509883,47,0,0.413878327,5259.0,6,0,1,0,0.0,8.567886305731756,0,5259.0,0.125,0.043257028122508236,0.003668399568980416
0,0.136688928,72,0,0.414667067,6667.0,19,0,1,0,0.0,8.805075243870684,0,6667.0,0.2602739726027397,0.04229106423831019,0.01394063019408714
0,0.158912145,61,0,1.4840740076249999,5400.0,5,0,1,0,2.0,8.594339400592892,0,1800.0,0.08064516129032258,0.1546822501957029,0.016563114808110693
0,0.030849751,35,0,1.4840740076249999,5400.0,3,0,1,0,0.0,8.594339400592892,0,5400.0,0.08333333333333333,0.1546822501957029,0.003215411683069458
0,0.015170624,76,0,0.005427021,3500.0,4,0,0,0,0.0,8.160803920954665,0,3500.0,0.05194805194805195,0.0005924175483754311,0.001656036318526403
1,0.117481288,59,0,1.4840740076249999,5400.0,8,1,0,0,0.0,8.594339400592892,1,5400.0,0.13333333333333333,0.1546822501957029,0.012244854293224203
0,0.9999999,45,0,0.046220772,11033.0,7,1,0,0,0.0,9.308736693832376,1,11033.0,0.15217391304347827,0.004483650458125822,0.0970050870150065
0,0.004278373,58,0,0.098,4499.0,4,0,0,0,2.0,8.411832675758411,0,1499.6666666666667,0.06779661016949153,0.010412424803557517,0.0004545738484088856
0,0.747527581,50,0,0.543226818,5100.0,12,0,3,0,3.0,8.537191877922927,0,1275.0,0.23529411764705882,0.05695878042020766,0.07838026020325824
0,0.036753364,35,0,1.4840740076249999,5400.0,10,0,2,0,0.0,8.594339400592892,0,5400.0,0.2777777777777778,0.1546822501957029,0.003830734192885524
0,0.109829103,62,0,1.4840740076249999,5400.0,12,0,0,0,0.0,8.594339400592892,0,5400.0,0.19047619047619047,0.1546822501957029,0.011447281403575633
0,0.11615245,67,0,1.4840740076249999,5400.0,4,0,0,0,0.0,8.594339400592892,0,5400.0,0.058823529411764705,0.1546822501957029,0.0121063520009332
0,0.022123475,56,0,0.435038268,10713.0,15,0,1,0,2.0,9.279306576440906,0,3571.0,0.2631578947368421,0.042321752422197635,0.002152234183841222
0,0.676640258,63,0,1.4840740076249999,0.0,6,0,0,0,0.0,0.0,0,0.0,0.09375,1.4840740076249999,0.676640258
0,0.034377314,85,0,0.054740406,1771.0,18,0,0,0,0.0,7.4798641311650265,0,1771.0,0.20930232558139536,0.006455339985792834,0.004053993491907162
0,0.134179107,57,0,0.139430285,2000.0,5,0,0,0,0.0,7.601402334583733,0,2000.0,0.08620689655172414,0.016210180570136967,0.015599678026977634
0,0.966406719,45,0,0.065950463,3350.0,4,0,0,0,1.0,8.11701408773731,0,1675.0,0.08695652173913043,0.007233778775082248,0.10600035381099712
0,0.086414017,49,0,0.352132701,4200.0,8,0,3,0,0.0,8.343077871169383,0,4200.0,0.16,0.037689154029915725,0.009248988201912995
1,0.946711363,52,0,0.169779287,5300.0,5,0,0,0,1.0,8.575650760987806,0,2650.0,0.09433962264150944,0.017730313191005088,0.09886652997590517
0,0.016655295,67,0,0.124189653,7866.0,8,0,1,0,0.0,8.970432074329242,0,7866.0,0.11764705882352941,0.012455794500596386,0.0016704687295229861
0,0.663987162,68,0,0.634420697,8000.0,11,0,1,0,0.0,8.987321812850125,0,8000.0,0.15942028985507245,0.0635226048472501,0.06648300459745725
0,0.075474979,72,0,0.0999592,2450.0,6,0,1,0,0.0,7.804251383528112,0,2450.0,0.0821917808219178,0.01135351498334246,0.008572560654186483
0,0.068354702,69,0,1.4840740076249999,5400.0,5,0,0,0,0.0,8.594339400592892,0,5400.0,0.07142857142857142,0.1546822501957029,0.007124482379242906
0,0.605337166,44,0,0.424585336,6450.0,11,0,2,0,2.0,8.771990436532242,0,2150.0,0.24444444444444444,0.04344921730712124,0.06194614801678155
0,0.084111725,54,1,0.54963104,4200.0,16,0,2,0,2.0,8.343077871169383,1,1400.0,0.2909090909090909,0.05882762057416181,0.009002571332467397
0,0.001237593,51,0,1.4840740076249999,0.0,12,0,2,0,3.0,0.0,0,0.0,0.23076923076923078,1.4840740076249999,0.001237593
0,0.032921811,50,0,0.002387822,10050.0,2,0,0,0,0.0,9.21542741102474,0,10050.0,0.0392156862745098,0.0002337466562997652,0.0032227541418844577
0,0.9999999,59,0,0.023238191,3958.0,1,0,0,0,1.0,8.28374674710613,0,1979.0,0.016666666666666666,0.0025031047951888236,0.10771512054782338
0,0.003696653,57,0,0.055313265,9400.0,21,0,0,0,0.0,9.148571345578551,0,9400.0,0.3620689655172414,0.005450349917882623,0.0003642535361995093
0,0.0,70,0,1.4840740076249999,5400.0,11,0,0,0,0.0,8.594339400592892,0,5400.0,0.15492957746478872,0.1546822501957029,0.0
0,0.029717551,61,0,1.4840740076249999,0.0,8,0,1,0,0.0,0.0,0,0.0,0.12903225806451613,1.4840740076249999,0.029717551
0,0.037281612,64,0,0.017386091,1667.0,4,0,0,0,0.0,7.419380582918692,0,1667.0,0.06153846153846154,0.0020650083255855,0.004428070644013556
0,0.169741513,38,0,0.234117892,4800.0,6,0,0,0,2.0,8.476579508530941,0,1600.0,0.15384615384615385,0.024704893974586927,0.017911685629524502
0,0.004704492,80,0,0.004614675,6500.0,17,0,0,0,1.0,8.77971129020447,0,3250.0,0.20987654320987653,0.0004718620890804967,0.00048104610252780184
0,0.602320732,55,0,1.4840740076249999,5400.0,3,0,0,0,0.0,8.594339400592892,0,5400.0,0.05357142857142857,0.1546822501957029,0.06277876014713207
0,0.502466557,40,0,0.632183908,4697.0,6,0,1,0,1.0,8.454892165218858,0,2348.5,0.14634146341463414,0.06686315369365892,0.05314355237687357
0,0.606127777,62,0,0.352132701,987.0,4,0,1,0,0.0,6.895682697747868,0,987.0,0.06349206349206349,0.04459813222996421,0.07676698775811867
0,0.065051034,79,0,1.4840740076249999,5400.0,10,0,1,0,0.0,8.594339400592892,0,5400.0,0.125,0.1546822501957029,0.006780147260162602
0,0.239250398,38,0,0.636900704,4400.0,12,0,2,0,1.0,8.38958706681109,0,2200.0,0.3076923076923077,0.06783053391679188,0.025480396134316338
0,0.017430734,51,0,0.135960864,10833.0,4,0,1,0,2.0,9.290444616217844,0,3611.0,0.07692307692307693,0.013212341066947127,0.0016938756924583208
0,0.387181258,84,1,0.391651543,2754.0,12,0,0,0,0.0,7.9211727215870145,1,2754.0,0.1411764705882353,0.04390135189875888,0.04340026475029654
0,0.512797937,36,0,0.333527132,5159.0,12,0,2,0,0.0,8.548691858475609,0,5159.0,0.32432432432432434,0.034929091538748805,0.05370347526136057
0,0.143942423,27,0,0.069644947,5125.0,6,0,0,0,0.0,8.542080906924017,0,5125.0,0.21428571428571427,0.00729871688149946,0.015085013887856592
0,0.014852899,81,0,0.000333222,3000.0,11,0,0,0,0.0,8.006700845440367,0,3000.0,0.13414634146341464,3.6997120890130736e-05,0.001649094297110941
0,0.02634868,55,0,0.162645591,9615.0,14,0,1,0,2.0,9.17118365677499,0,3205.0,0.25,0.015990822355435728,0.002590522488741931
0,0.434164728,59,0,0.507219548,2700.0,6,0,1,0,0.0,7.901377353792616,0,2700.0,0.1,0.05698214195850137,0.04877500534397805
0,0.204889756,44,0,1.4840740076249999,5400.0,2,0,1,0,0.0,8.594339400592892,0,5400.0,0.044444444444444446,0.1546822501957029,0.02135527496425013
0,0.064768529,79,0,1.4840740076249999,5400.0,2,0,1,0,0.0,8.594339400592892,0,5400.0,0.025,0.1546822501957029,0.006750702293896083
0,0.635834735,48,0,0.55705432,2742.0,10,0,0,0,2.0,7.916807490937603,0,914.0,0.20408163265306123,0.06247239503220739,0.07130744222595545
0,0.301813964,62,0,0.341609732,6000.0,11,0,1,0,4.0,8.699681400989514,0,1200.0,0.1746031746031746,0.035218654910165466,0.031115863658079574
0,0.153558767,49,0,0.291872674,12672.5,12,0,1,0,2.0,9.447268478261009,0,4224.166666666667,0.24,0.027937702051721698,0.014698460877073249
0,0.800031245,25,0,0.141108711,4166.0,6,0,0,0,0.0,8.334951631422454,0,4166.0,0.23076923076923078,0.015116169485550718,0.08570277346772838
0,0.100094995,51,0,0.643471306,5000.0,13,0,2,0,1.0,8.517393171418904,0,2500.0,0.25,0.06761003716147494,0.010517059997120756
0,0.967317841,74,1,0.268346331,5000.0,4,0,1,0,0.0,8.517393171418904,1,5000.0,0.05333333333333334,0.028195360448684027,0.10163684777727712
0,0.0,58,0,1.4840740076249999,5400.0,7,0,2,0,0.0,8.594339400592892,0,5400.0,0.11864406779661017,0.1546822501957029,0.0
0,0.158546981,31,0,0.346163459,4000.0,7,0,0,1,0.0,8.294299608857235,1,4000.0,0.21875,0.03724470627890184,0.017058518411533528
0,0.328809149,50,0,1.4840740076249999,5400.0,12,0,0,0,2.0,8.594339400592892,0,1800.0,0.23529411764705882,0.1546822501957029,0.034271160865924855
0,0.9999999,35,0,0.724211815,6533.0,12,0,1,0,0.0,8.784774592161016,0,6533.0,0.3333333333333333,0.07401415415130726,0.10219958473045879
0,0.435355078,45,0,0.298320103,5416.0,14,0,0,0,0.0,8.597297435657898,0,5416.0,0.30434782608695654,0.03108376134010585,0.0453622575437203
0,0.14515218400000002,64,1,1.4840740076249999,5400.0,5,0,2,0,0.0,8.594339400592892,1,5400.0,0.07692307692307693,0.1546822501957029,0.015128939882096541
0,0.9999999,60,0,1.4840740076249999,5400.0,2,1,1,0,1.0,8.594339400592892,1,2700.0,0.03278688524590164,0.1546822501957029,0.10422811391665007
1,0.525274969,32,0,1.4840740076249999,5400.0,8,0,6,0,0.0,8.594339400592892,0,5400.0,0.24242424242424243,0.1546822501957029,0.05474842478133931
0,0.049119395,53,0,0.218450028,12672.5,22,0,3,0,1.0,9.447268478261009,0,6336.25,0.4074074074074074,0.020909774497952015,0.004701649536642915
0,0.025528911,60,0,0.141507482,12672.5,6,0,2,0,1.0,9.447268478261009,0,6336.25,0.09836065573770492,0.013544926340741892,0.0024435967212981394
0,0.0,52,0,0.478304339,5000.0,16,0,3,0,0.0,8.517393171418904,0,5000.0,0.3018867924528302,0.05025581379115095,0.0
0,0.755342694,60,0,0.295674087,12672.5,11,0,3,0,2.0,9.447268478261009,0,4224.166666666667,0.18032786885245902,0.028301568741652187,0.07230049611261928
0,0.255709758,61,0,0.104087033,3400.0,7,0,0,0,0.0,8.131824785007195,0,3400.0,0.11290322580645161,0.011398273121807164,0.028002043843398
0,0.001336189,42,0,0.167066621,8750.0,15,0,2,0,0.0,9.076923258535832,0,8750.0,0.3488372093023256,0.016579130029444587,0.00013259890600716425
0,0.73785243,28,1,0.281367319,5060.0,7,0,1,0,0.0,8.529319371214077,1,5060.0,0.2413793103448276,0.029526486419370848,0.0774297094322272
0,0.081169205,48,0,0.352132701,2000.0,19,0,2,0,1.0,7.601402334583733,0,1000.0,0.3877551020408163,0.040938987307241395,0.009436740875803736
0,0.040223994,46,0,0.380844156,9239.0,7,0,2,0,0.0,9.131297164635729,0,9239.0,0.14893617021276595,0.037590858289042524,0.003970270869203771
0,0.301319537,42,0,0.09316257,4840.0,4,0,0,0,3.0,8.484876589939695,0,1210.0,0.09302325581395349,0.00982222268435359,0.03176841935082213
0,0.457699586,49,0,0.535092981,5000.0,12,0,1,0,3.0,8.517393171418904,0,1250.0,0.24,0.05622264115418755,0.0480908561573866
0,0.14515218400000002,35,1,0.00745098,2549.0,2,1,0,0,0.0,7.843848638152472,2,2549.0,0.05555555555555555,0.0008425042427633124,0.016412784743263437
0,0.0,69,0,0.921515562,1477.0,11,0,3,0,0.0,7.298445101508147,0,1477.0,0.15714285714285714,0.11104677451352002,0.0
0,0.683397034,50,1,0.811337732,3333.0,9,0,1,0,0.0,8.111928063310739,1,3333.0,0.17647058823529413,0.08904127933876682,0.07500026660128105
0,0.001289268,80,0,9.52e-05,10500.0,7,0,0,0,0.0,9.259225769705994,0,10500.0,0.08641975308641975,9.27945267381792e-06,0.0001256691322465114
1,0.885670657,54,3,0.352132701,3330.0,15,0,2,0,2.0,8.11102783819368,3,1110.0,0.2727272727272727,0.038649064326622955,0.09720864349544013
1,0.14515218400000002,62,3,0.618981907,6521.0,14,0,2,0,1.0,8.782936356349264,3,3260.5,0.2222222222222222,0.0632715868174152,0.014837281845935161
0,0.182831615,67,0,0.229486793,9956.0,14,0,1,0,1.0,9.206031100388085,0,4978.0,0.20588235294117646,0.022485409925046548,0.017914075824543376
0,0.557920297,53,0,0.582089552,200.0,2,0,0,0,1.0,5.303304908059076,0,100.0,0.037037037037037035,0.09234672294779375,0.08851234473627832
0,0.136744236,68,0,0.45545441,6700.0,9,0,2,0,2.0,8.81001204797317,0,2233.3333333333335,0.13043478260869565,0.04642750771076786,0.013939252605530946
0,0.019424125,55,0,1.4840740076249999,5400.0,3,0,0,0,0.0,8.594339400592892,0,5400.0,0.05357142857142857,0.1546822501957029,0.002024540115685262
0,0.387609124,53,1,0.443466889,8410.0,15,0,1,0,1.0,9.037295651962438,1,4205.0,0.2777777777777778,0.044181909587698125,0.038616888197790286
0,0.007011146,51,0,1.4840740076249999,1.0,8,0,1,0,3.0,0.6931471805599453,0,0.25,0.15384615384615385,0.8765180160735924,0.00414089577120007
0,0.683158421,68,0,0.028551035,1400.0,3,0,0,0,0.0,7.244941546337007,0,1400.0,0.043478260869565216,0.003462854750338941,0.08285788530587071
0,0.092687175,61,0,0.242659549,12672.5,10,0,2,0,1.0,9.447268478261009,0,6336.25,0.16129032258064516,0.02322708079197288,0.008871905148495635
0,0.000384468,52,0,1.4840740076249999,5400.0,5,0,0,0,0.0,8.594339400592892,0,5400.0,0.09433962264150944,0.1546822501957029,4.0072378508544466e-05
0,0.222629562,30,0,1.4840740076249999,5400.0,4,0,1,0,0.0,8.594339400592892,0,5400.0,0.12903225806451613,0.1546822501957029,0.023204261669776075
0,0.185252861,55,0,0.193750168,12672.5,7,0,2,0,3.0,9.447268478261009,0,3168.125,0.125,0.01854553354335262,0.017732181515721524
0,0.779149167,69,0,0.572652624,2800.0,4,0,0,0,0.0,7.937731775260109,0,2800.0,0.05714285714285714,0.06407135931122017,0.08717526846763367
0,0.000554714,80,0,0.000185151,5400.0,9,0,0,0,0.0,8.594339400592892,0,5400.0,0.1111111111111111,1.929794144957582e-05,5.78167997648406e-05
0,0.0,38,0,0.49343362,8375.0,5,0,2,0,2.0,9.033125752550372,0,2791.6666666666665,0.1282051282051282,0.049180448064709205,0.0
0,0.37245839,42,0,0.111164659,6224.0,6,0,0,0,2.0,8.736328721332908,0,2074.6666666666665,0.13953488372093023,0.011417512923164893,0.03825450030091119
0,0.067757403,79,0,0.652417303,3929.0,13,0,2,0,1.0,8.276394704863307,0,1964.5,0.1625,0.0703309123595139,0.007304282014269727
0,0.533875932,53,0,0.683985003,5600.0,17,0,1,0,2.0,8.630700432209832,0,1866.6666666666667,0.3148148148148148,0.07102131437007587,0.05543479789013627
0,0.193362915,52,0,0.532364374,5916.0,12,0,2,0,1.0,8.685584842676693,0,2958.0,0.22641509433962265,0.054964607986736365,0.019963989592864124
0,0.0,34,0,0.333825702,7446.0,5,0,1,0,0.0,8.915566545710645,0,7446.0,0.14285714285714285,0.03366683088263968,0.0
1,0.566024268,32,0,1.4840740076249999,5400.0,4,1,0,1,4.0,8.594339400592892,2,1080.0,0.12121212121212122,0.1546822501957029,0.05899564778425725
0,0.9999999,49,0,0.324145726,11500.0,5,0,1,0,1.0,9.350189267092581,0,5750.0,0.1,0.03131785493339622,0.09661658103001096
0,0.435309052,58,0,0.352132701,6500.0,28,0,2,0,2.0,8.77971129020447,0,2166.6666666666665,0.4745762711864407,0.03600645157620372,0.04451144201322315
0,0.9999999,23,0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.041666666666666664,0.0,0.9999999
0,0.008078517,61,0,0.184423953,9000.0,16,0,1,0,0.0,9.105090961257085,0,9000.0,0.25806451612903225,0.018250598011149168,0.0007994502009900783
0,0.279488229,55,0,0.289975835,12000.0,18,0,1,0,2.0,9.392745258631441,0,4000.0,0.32142857142857145,0.027901755290226867,0.026892627697948993
0,0.028508061,67,0,1.4840740076249999,5400.0,12,0,2,0,0.0,8.594339400592892,0,5400.0,0.17647058823529413,0.1546822501957029,0.0029713417265849816
0,0.664043802,32,1,0.357856857,2500.0,7,0,0,0,0.0,7.824445930877619,1,2500.0,0.21212121212121213,0.04055289814262707,0.07525048112952273
0,0.0,65,1,0.11674402,2800.0,5,0,0,0,2.0,7.937731775260109,1,933.3333333333334,0.07575757575757576,0.013061929238372393,0.0
0,0.042607006,57,0,0.204729634,12672.5,19,0,2,0,0.0,9.447268478261009,0,12672.5,0.3275862068965517,0.0195964748513937,0.004078291477687009
0,0.011126199,88,0,0.005606429,5350.0,6,0,0,0,0.0,8.585038738311304,0,5350.0,0.06741573033707865,0.0005849145896084028,0.001160788109862164
0,0.019321379,79,0,1.4840740076249999,5400.0,8,0,0,0,0.0,8.594339400592892,0,5400.0,0.1,0.1546822501957029,0.0020138310928218793
0,0.263018692,62,0,0.325434913,3333.0,17,0,0,0,0.0,8.111928063310739,0,3333.0,0.2698412698412698,0.03571526363452831,0.02886531699685461
0,0.063234064,47,0,0.200609446,3937.0,10,0,0,0,0.0,8.278428259199071,0,3937.0,0.20833333333333334,0.021621059127240258,0.006815169793149694
0,0.069926204,45,0,0.509164969,5400.0,6,0,1,0,0.0,8.594339400592892,0,5400.0,0.13043478260869565,0.053069309698230566,0.00728827708509862
0,0.627696371,35,0,0.432387772,3630.0,10,0,1,0,0.0,8.197263371414335,0,3630.0,0.2777777777777778,0.04701265523654438,0.06824816748761585
0,0.146338841,53,1,0.333497902,4050.0,17,0,1,0,1.0,8.30671904320269,1,2025.0,0.3148148148148148,0.03583410012184428,0.01572399900767187
0,0.14515218400000002,36,1,0.352132701,10350.0,20,0,10,0,0.0,9.24483841238375,1,10350.0,0.5405405405405406,0.03437171840351813,0.014168323418800149
0,0.012887815,63,0,1.4840740076249999,5400.0,8,0,0,0,0.0,8.594339400592892,0,5400.0,0.125,0.1546822501957029,0.00134327278428399
0,0.073860279,44,0,1.4840740076249999,5400.0,6,0,1,0,0.0,8.594339400592892,0,5400.0,0.13333333333333333,0.1546822501957029,0.00769831834335939
0,0.700664238,28,0,0.108978204,5000.0,7,0,0,0,0.0,8.517393171418904,0,5000.0,0.2413793103448276,0.011450425766507757,0.07361934359338243
0,0.155903351,58,2,0.38524319,9066.0,7,0,2,0,1.0,9.112396727646056,2,4533.0,0.11864406779661017,0.03809613095447415,0.015417052475184177
0,0.470982287,37,1,0.352132701,3269.0,8,0,2,0,0.0,8.0925452638913,1,3269.0,0.21052631578947367,0.038727626949343244,0.051798728885121395
0,0.12403283,77,0,1.4840740076249999,5400.0,8,0,2,0,0.0,8.594339400592892,0,5400.0,0.10256410256410256,0.1546822501957029,0.012927709227415414
0,0.833881357,63,0,0.336943843,6000.0,8,0,0,0,0.0,8.699681400989514,0,6000.0,0.125,0.03473761962590098,0.08596997391222887
0,0.099204794,48,0,0.177431515,3978.0,8,0,1,0,0.0,8.288785810426928,0,3978.0,0.16326530612244897,0.01910169085832812,0.010680060454041235
0,0.111985069,26,0,0.007594168,3291.0,3,0,0,0,0.0,8.09925056179696,0,3291.0,0.1111111111111111,0.0008345926896313832,0.012307065097225402
0,0.0,75,0,1.4840740076249999,5400.0,3,0,0,0,0.0,8.594339400592892,0,5400.0,0.039473684210526314,0.1546822501957029,0.0
0,0.0,50,0,0.596486216,7000.0,8,0,2,0,1.0,8.853808274977197,0,3500.0,0.1568627450980392,0.060533572336161606,0.0
1,0.067727449,54,0,0.335566443,10000.0,14,1,0,0,0.0,9.210440366976517,1,10000.0,0.2545454545454545,0.032865031373702336,0.006633156510962047
0,0.3300354,44,2,0.037534435,8711.0,4,0,0,0,1.0,9.072456664612796,2,4355.5,0.08888888888888889,0.0037264429373886905,0.03276612756841155
0,0.0,84,0,1.4840740076249999,5400.0,2,0,0,0,0.0,8.594339400592892,0,5400.0,0.023529411764705882,0.1546822501957029,0.0
0,0.9999999,63,0,1.4840740076249999,5400.0,3,0,0,0,0.0,8.594339400592892,0,5400.0,0.046875,0.1546822501957029,0.10422811391665007
0,0.067495782,63,0,0.004954327,6458.0,3,0,0,0,2.0,8.773229786032473,0,2152.6666666666665,0.046875,0.0005069283244604087,0.0069061900188269795
0,0.106593457,56,1,0.492055131,11390.0,19,0,7,0,0.0,9.340578848899913,1,11390.0,0.3333333333333333,0.047584872973754994,0.01030826789849777
0,0.466464442,54,1,0.719386332,3584.0,18,0,1,0,0.0,8.184513753033722,1,3584.0,0.32727272727272727,0.07832601173495773,0.05078814780433236
0,0.174417387,58,0,0.388420531,8065.0,10,0,2,0,0.0,8.995412975433313,0,8065.0,0.1694915254237288,0.0388598782216061,0.017449742939954795
0,0.617684541,37,0,0.586082783,5000.0,5,0,2,0,0.0,8.517393171418904,0,5000.0,0.13157894736842105,0.06158017982907642,0.06490060144356864
0,0.123096923,63,0,0.168193521,12672.5,9,0,2,0,0.0,9.447268478261009,0,12672.5,0.140625,0.016099281965423033,0.01178268972948707
